UN201807090008,"2018-07-09 04:38:42",北區,噪音舉發,場所連續噪音,"北區開元路485巷24號 場所連續噪音",臺南市北區開元路485巷24號,23.010995,120.22459
UN201807090047,"2018-07-09 08:48:13",永康區,違規停車,違規停車,"永康區中華路58巷52號 違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201807090088,"2018-07-09 10:03:15",永康區,違規停車,違規停車,"永康區中華路1號 違停",臺南市永康區中華路1號,22.998787,120.234278
UN201807090161,"2018-07-09 12:01:17",安南區,髒亂及汙染,空氣汙染,"安南區安和路一段496巷1弄69號  空氣汙染",臺南市安南區安和路一段496巷1弄69號,23.036205,120.215911
UN201807090165,"2018-07-09 12:03:41",中西區,違規停車,違規停車,"中西區西華南街2號 違規停車",臺南市中西區西華南街2號,22.993195,120.20943
UN201807090181,"2018-07-09 12:38:18",中西區,違規停車,違規停車,"中西區健康路一段152號前  違規停車",臺南市中西區健康路一段152號,22.981496,120.207695
UN201807090187,"2018-07-09 13:08:49",中西區,違規停車,違規停車,"中西區民族路二段10號、30號、66號、63號  違規停車",臺南市中西區民族路二段63號,22.994306,120.209873
UN201807090226,"2018-07-09 15:09:56",中西區,違規停車,違規停車,"中西區成功路453號 違規停車",臺南市中西區成功路453號,23.001142,120.196625
UN201807090234,"2018-07-09 15:29:37",東區,違規停車,違規停車,"東區勝利路41號光華高中前停車格 違規停車",臺南市東區勝利路41號,22.988718,120.217083
UN201807090241,"2018-07-09 15:37:42",東區,違規停車,違規停車,"東區東門路二段348號周遭 違規停車",臺南市東區東門路二段348號,22.982743,120.226968
UN201807090244,"2018-07-09 15:43:57",中西區,違規停車,違規停車,"中西區西華南街10號，33號 違規停車",臺南市中西區西華南街10號,22.993195,120.20943
UN201807090256,"2018-07-09 16:05:58",中西區,違規停車,違規停車,"中西區民族路二段76之6號  違規停車",臺南市中西區民族路二段76之6號,22.994726,120.20925
