UN201809030004,"2018-09-03 02:30:03",永康區,髒亂及汙染,空氣汙染,"永康區大灣路1014號 空氣汙染",臺南市永康區大灣路1014號,22.999921,120.253194
UN201809030021,"2018-09-03 07:29:37",中西區,騎樓舉發,騎樓舉發,"中西區健康路一段348號 騎樓舉發",臺南市中西區健康路一段348號,22.981566,120.19986
UN201809030050,"2018-09-03 08:35:28",中西區,騎樓舉發,騎樓舉發,中西區健康路一段348號騎樓舉發,臺南市中西區健康路一段348號,22.981566,120.19986
UN201809030097,"2018-09-03 09:34:51",中西區,違規停車,違規停車,"中西區民族路二段63號、47號、5號 違規停車",臺南市中西區民族路二段5號,22.994334,120.211414
UN201809030116,"2018-09-03 10:09:21",安平區,髒亂及汙染,環境髒亂,"安平區育平七街123號隔壁 環境髒亂",臺南市安平區育平七街123號,22.99307,120.165135
UN201809030179,"2018-09-03 11:47:25",中西區,違規停車,違規停車,"中西區中山路117號 違規停車",臺南市中西區中山路117號,22.994736,120.208179
UN201809030194,"2018-09-03 12:15:10",中西區,違規停車,違規停車,"中西區民族路二段42號、76號、13號 違規停車",臺南市中西區民族路二段42號,22.994585,120.210894
UN201809030209,"2018-09-03 13:00:37",中西區,違規停車,違規停車,"中西區民族路二段66號、42號、1-29號 違規停車",臺南市中西區民族路二段66號,22.994656,120.210177
UN201809030216,"2018-09-03 13:21:19",仁德區,交通運輸,佔用道路,"仁德區中正路二段770號 占用道路/違建",臺南市仁德區中正路二段770號,22.96075,120.253738
UN201809030246,"2018-09-03 14:13:47",安平區,噪音舉發,場所連續噪音,"安平區光州七街109號 噪音舉發",臺南市安平區光州七街109號,22.99269,120.161019
UN201809030283,"2018-09-03 15:32:52",東區,騎樓舉發,騎樓舉發,"東區長榮路一段227號頂好生鮮超市 騎樓舉發",臺南市東區長榮路一段227號,22.985762,120.218368
UN201809030307,"2018-09-03 16:06:55",中西區,騎樓舉發,騎樓舉發,"中西區衛民街110、112號騎樓 騎樓舉發",臺南市中西區衛民街112號,22.993281,120.208434
