UN201801010008,"2018-01-01 00:58:47",南區,噪音舉發,妨害安寧,"南區中華南路二段233巷14號3樓 噪音舉發",臺南市南區中華南路二段233巷14號,22.960323,120.189559
UN201801010018,"2018-01-01 03:00:17",南區,噪音舉發,妨害安寧,"南區國華街一段60號 噪音舉發",臺南市南區國華街一段60號,22.984218,120.19647
UN201801010034,"2018-01-01 08:40:05",永康區,違規停車,違規停車,"永康區中山東路282號  違規停車",臺南市永康區中山東路282號,23.010328,120.237172
UN201801010035,"2018-01-01 08:42:47",安南區,髒亂及汙染,空氣汙染,髒亂及汙染,709台灣台南市安南區安中路三段407巷3號,23.04957137154822,120.1740708561194
UN201801010102,"2018-01-01 13:47:21",中西區,違規停車,違規停車,"中西區民權路三段111號 違規停車",臺南市中西區民權路三段111號,22.996927,120.196682
UN201801010109,"2018-01-01 14:03:08",中西區,噪音舉發,場所連續噪音,中西區友愛街225號,700台灣台南市中西區友愛街225號,22.9918549,120.1969933
UN201801010117,"2018-01-01 14:34:55",中西區,噪音舉發,妨害安寧,"中西區友愛街國華街口  妨害安寧",700台灣台南市中西區國華街二段174號,22.9919402,120.1971437
UN201801010133,"2018-01-01 15:28:35",中西區,噪音舉發,妨害安寧,"中西區國華街二段友愛街 噪音舉發",700台灣台南市中西區國華街二段友愛街,22.9919362,120.1971468
UN201801010147,"2018-01-01 16:37:51",中西區,違規停車,違規停車,"中西區民族路二段57巷口(萬昌街151號旁) 違規停車",臺南市台南市民族路二段57巷口(萬昌街151號,22.99393,120.210581
UN201801010154,"2018-01-01 16:59:23",南區,違規停車,違規停車,"南區夏林路310號 違規停車",臺南市南區夏林路310號,22.976802,120.195385
UN201801010185,"2018-01-01 19:14:07",中西區,違規停車,違規停車,違規停車,臺南市中西區民族路二段76號,22.994726,120.20925
UN201801010194,"2018-01-01 19:55:15",佳里區,違規停車,違規停車,"佳里區林園街100-106號 違規停車",722台灣台南市佳里區林園街100號,23.165717538607183,120.17814239615825
UN201801010207,"2018-01-01 21:25:23",永康區,違規停車,違規停車,"永康區六合路42巷50號。巷口 違規停車",臺南市永康區六合路42巷50號,23.009208,120.232462
UN201801010219,"2018-01-01 22:14:01",南區,道路維修,路面坑洞,"南區新興路477號 道路維修",臺南市南區新興路477號,22.974906,120.188747
UN201801010223,"2018-01-01 22:47:16",中西區,交通運輸,佔用道路,"中西區府緯街28號 交通運輸",臺南市中西區府緯街28號,22.983947,120.199183
UN201801020010,"2018-01-02 01:09:12",中西區,噪音舉發,場所連續噪音,"中西區金華新路43號3樓 噪音舉發",臺南市中西區金華新路43號,22.993256,120.19278
UN201801020016,"2018-01-02 06:06:12",永康區,違規停車,違規停車,"永康區復華六街67巷5號 違規停車",臺南市永康區復華六街67巷5號,23.012011,120.245841
UN201801020020,"2018-01-02 07:32:30",安平區,違規停車,違規停車,安平區安平路50號右邊、304號右邊違規停車,安平區安平路50號304號,22.9816889,120.2000915
UN201801020034,"2018-01-02 08:19:11",中西區,違規停車,違規停車,"中西區開山路52到90號及對面75到85號 違規停車",臺南市中西區開山路52到90號,22.989829,120.20686
UN201801020061,"2018-01-02 09:09:10",新營區,違規停車,違規停車,"新營區中正路10號 違規停車",臺南市新營區中正路10號,23.30887,120.316291
UN201801020211,"2018-01-02 15:41:39",東區,違規停車,違規停車,"東區中華東路二段185巷4號  違規停車",臺南市東區中華東路二段185巷4號,22.984593,120.232794
UN201801020231,"2018-01-02 16:32:07",中西區,違規停車,違規停車,"中西區衛民街35號與55號 違規停車",臺南市衛民街35號,22.992705,120.211216
UN201801020232,"2018-01-02 16:34:08",永康區,違規停車,違規停車,"永康區大武街52號永康路橋下 違規停車",臺南市永康區大武街52號,23.020351,120.22292
UN201801020239,"2018-01-02 16:46:47",新市區,違規停車,違規停車,"新市區永就里59-3號旁 違規停車",臺南市永就里59-3號,23.064107,120.294022
UN201801020249,"2018-01-02 17:07:31",中西區,違規停車,違規停車,違規停車,臺南市中西區衛民街106號,22.993151,120.209223
UN201801020259,"2018-01-02 17:32:42",安平區,噪音舉發,妨害安寧,"安平區華平路541號 噪音舉發",708台灣台南市安平區華平路541號,22.9946712,120.1755767
UN201801020269,"2018-01-02 18:00:19",永康區,交通運輸,佔用道路,"台南市永康區中正七街22號 佔用道路",臺南市永康區中正七街22號,23.039754,120.239961
UN201801020271,"2018-01-02 18:01:02",永康區,違規停車,違規停車,違規停車,臺南市永康區中正七街22號,23.039754,120.239961
UN201801020283,"2018-01-02 18:45:53",中西區,違規停車,違規停車,中西區衛民街的143號到149號違規停車,臺南市中西區衛民街的143號,22.993375,120.207423
UN201801020286,"2018-01-02 19:07:01",永康區,違規停車,違規停車,"永康區中華路619巷16號 違規停車",臺南市永康區中華路619巷16號,23.014469,120.229466
UN201801020288,"2018-01-02 19:09:18",安平區,違規停車,違規停車,"安平區華平路658號 違規停車",臺南市華平路658號,22.995893,120.17588
UN201801020305,"2018-01-02 19:46:25",中西區,違規停車,違規停車,"中西區府前路一段172號 違規停車",臺南市中西區府前路一段172號,22.989138,120.206681
UN201801020313,"2018-01-02 20:04:41",安南區,違規停車,違規停車,違規停車,臺南市永華路二段149號,22.989247,120.183286
UN201801020335,"2018-01-02 22:47:03",東區,違規停車,違規停車,"東區中華東路三段387號 違規停車",701台灣台南市東區中華東路三段387號,22.9734744,120.2208768
UN201801020345,"2018-01-02 23:42:56",中西區,噪音舉發,場所連續噪音,"中西區金華新路43號3樓 噪音舉發",臺南市中西區金華新路43號,22.993256,120.19278
UN201801030018,"2018-01-03 07:28:30",安平區,違規停車,違規停車,"安'平區安平路304號右邊 違規停車",安平區安平路304號右邊,22.9815774,120.2003207
UN201801030030,"2018-01-03 08:24:22",麻豆區,髒亂及汙染,空氣汙染,"麻豆區仁愛路8號 慈惠堂廟宇 髒亂及汙染",臺南市麻豆區仁愛路8號,23.183203,120.24669
UN201801030056,"2018-01-03 09:18:56",中西區,違規停車,違規停車,中西區民族路二段18號55號/西華南街32號；46號違規停車,臺南市中西區民族路二段18號,22.994593,120.211168
UN201801030057,"2018-01-03 09:19:40",中西區,違規停車,違規停車,違規停車,臺南市西華南街32號,22.993828,120.209542
UN201801030088,"2018-01-03 10:23:07",新市區,違規停車,違規停車,"新市區永就里59-3號旁 違規停車",臺南市新市區永就里59-3號,23.064107,120.294022
UN201801030118,"2018-01-03 11:15:17",中西區,違規停車,違規停車,"中西區西華南街33號  違規停車",臺南市中西區西華南街33號,22.993754,120.209335
UN201801030139,"2018-01-03 11:56:09",中西區,違規停車,違規停車,"中西區開山路52到90號及對面75到85號   違規停車",臺南市開山路52到90號,22.989829,120.20686
UN201801030150,"2018-01-03 12:33:59",中西區,違規停車,違規停車,違規停車,臺南市中西區民族路二段76號,22.994726,120.20925
UN201801030165,"2018-01-03 13:39:50",中西區,違規停車,違規停車,"中西區衛民街143號到149號／152號到158號 違規停車",臺南市衛民街143號,22.993375,120.207423
UN201801030167,"2018-01-03 13:40:41",中西區,違規停車,違規停車,"中西區衛民街35號到55號 違規停車",臺南市衛民街35號,22.992705,120.211216
UN201801030226,"2018-01-03 16:10:47",中西區,違規停車,違規停車,"中西區衛民街的143號到149號/152號到158號/民權路一段的東門圓環到中山路口  違規停車","臺南市衛民 街的143號",22.993375,120.207423
UN201801030230,"2018-01-03 16:21:41",北區,交通運輸,號誌故障,"北區西門路四段5號 交通運輸",臺南市北區西門路四段5號,23.006205,120.205758
