UN201602220003,"2016-02-22 01:23:00",麻豆區,噪音舉發,妨害安寧,麻豆區中正路53-10號噪音舉發,台南市麻豆區中正路53-10號,23.185464,120.248854
UN201602220006,"2016-02-22 01:37:00",東區,違規停車,違規停車,"東區富農街一段153巷46、50號  違停",臺南市東區富農街一段153巷46、50號,22.98236,120.233385
UN201602220008,"2016-02-22 04:31:00",安平區,噪音舉發,妨礙安寧,"安平區永華二街140號  妨礙安寧",安平區永華二街140號,22.9874035,120.1843862
UN201602220011,"2016-02-22 06:40:00",永康區,交通運輸,號誌故障,"永康區復興路往東方向在國道一號涵洞 號誌故障",臺南市永康區復興路往東方向在國道一號,22.999139,120.248863
UN201602220012,"2016-02-22 06:41:00",永康區,違規停車,違規停車,"永康區大橋三街39巷口 違停",永康區大橋三街39巷口,23.0178704,120.2243933
UN201602220016,"2016-02-22 07:42:00",北區,交通運輸,號誌故障,"北區育德路446號旁 北區育德路175號前 號誌故障",臺南市北區育德路446號,23.012939,120.206646
UN201602220022,"2016-02-22 08:02:00",白河區,動物救援,遊蕩犬隻捕捉管制,"白河區河東里糞箕湖7鄰88號 流浪犬捕捉",臺南市白河區河東里糞箕湖7鄰88號,23.345466,120.434917
UN201602220024,"2016-02-22 08:07:00",仁德區,動物救援,犬貓急難救援,"仁德區太子路190巷33弄5號附近 犬貓救援",臺南市仁德區太子路190巷33弄5號,22.992401,120.261541
UN201602220029,"2016-02-22 08:26:00",南區,違規停車,違規停車,"南區大同路二段732號 違規停車",702台灣台南市南區大同路二段732號,22.9659619,120.2158655
UN201602220042,"2016-02-22 08:43:00",安南區,民生管線,漏水、停水、消防栓漏水或損壞,"安南區溪頂里19鄰賢安街68號 漏水",臺南市安南區溪頂里19鄰賢安街68號,23.026399,120.205483
UN201602220043,"2016-02-22 08:50:00",歸仁區,民生管線,漏水、停水、消防栓漏水或損壞,"歸仁區大成路466號前 漏水",臺南市歸仁區大成路466號,22.961255,120.300154
