UN201904080002,"2019-04-08 00:42:33",下營區,噪音舉發,妨害安寧,"下營區下營里中山路一段1號  廟會噪音",臺南市下營區下營里中山路一段1號,23.234874,120.261019
UN201904080011,"2019-04-08 01:52:40",東區,噪音舉發,場所連續噪音,"東區小東路254巷1號  場所連續噪音",東區小東路254巷1號,22.9984732,120.2307187
UN201904080021,"2019-04-08 07:05:18",新營區,髒亂及汙染,空氣汙染,"新營區民治路183巷8號   空氣汙染",新營區民治路183巷8號,23.3069317,120.3043864
UN201904080029,"2019-04-08 07:49:06",北區,髒亂及汙染,其他汙染舉發,"北區公園路449之1號    髒亂及汙染/違建",北區公園路449之1號,23.008356,120.2099055
UN201904080037,"2019-04-08 08:11:24",北區,道路維修,路面坑洞,"北區公園路854號   道路維修",北區公園路854號,23.0137147,120.2124474
UN201904080064,"2019-04-08 08:59:09",東區,路燈故障,9盞以下路燈故障,"東區莊敬路136巷23號對面 路燈不亮",東區莊敬路136巷23號,22.9959825,120.2337208
UN201904080069,"2019-04-08 09:06:08",永康區,路燈故障,9盞以下路燈故障,"永康區復華八街48巷7號  路燈故障",永康區復華八街48巷7號,23.0157478,120.2460494
UN201904080081,"2019-04-08 09:27:46",安平區,髒亂及汙染,小廣告、旗幟,"安平區健康二街497號 小廣告",安平區健康二街497號,22.9951741,120.1743461
UN201904080102,"2019-04-08 09:57:48",永康區,違規停車,違規停車,"永康區中華路58巷52號    違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201904080105,"2019-04-08 10:03:18",歸仁區,噪音舉發,妨礙安寧,"歸仁區大仁五街61號  妨礙噪音",臺南市歸仁區大仁五街61號,22.972701,120.29822
UN201904080108,"2019-04-08 10:06:03",東區,違規停車,違規停車,"東區長榮路二段290號    違規停車",臺南市東區長榮路二段290號,22.991054,120.221428
UN201904080116,"2019-04-08 10:23:00",北區,民生管線,漏水、停水、消防栓漏水或損壞,"北區東豐路451巷1弄18號周邊    台水無預警停水",北區東豐路451巷1弄18號,23.0027064,120.2269648
UN201904080119,"2019-04-08 10:25:47",歸仁區,髒亂及汙染,空氣汙染,"歸仁區保吉路73巷41號 空汙",臺南市歸仁區保吉路73巷41號,23.006954,120.276392
UN201904080122,"2019-04-08 10:32:41",歸仁區,噪音舉發,妨礙安寧,"歸仁區大仁五街61號 妨害安寧",臺南市歸仁區大仁五街61號,22.972701,120.29822
UN201904080125,"2019-04-08 10:34:48",新營區,交通運輸,號誌故障,"新營區中華路與民生路口 號誌故障",新營區中華路與民生路,23.3044488,120.3095544
UN201904080133,"2019-04-08 11:03:18",南區,髒亂及汙染,小廣告、旗幟,"南區德興路161巷15號至29號 小廣告",南區德興路161巷15號至29號,22.9630143,120.1931689
UN201904080136,"2019-04-08 11:05:34",安平區,噪音舉發,場所連續噪音,"安平區永華路二段育平路交界附近 噪音舉發",安平區永華路二段育平路,22.9908679,120.1721649
UN201904080151,"2019-04-08 11:39:38",學甲區,髒亂及汙染,空氣汙染,"學甲區中洲里356號後方 髒亂及汙染",學甲區中洲里356號,23.2454889,120.1599642
UN201904080169,"2019-04-08 12:12:41",安南區,違規停車,違規停車,"安南區海佃路一段126號 違停",臺南市安南區海佃路一段126號,23.023313,120.19201
UN201904080170,"2019-04-08 12:15:08",南區,路燈故障,9盞以下路燈故障,"南區體育路43巷63號 路燈故障",南區體育路43巷63號,22.978853,120.208229
UN201904080178,"2019-04-08 12:39:50",南區,髒亂及汙染,空氣汙染,"南區中華西路一段39號 空汙",南區中華西路一段39號,22.968087,120.182764
UN201904080180,"2019-04-08 12:52:55",中西區,違規停車,,"中西區民生路二段22號 違停",臺南市中西區民生路二段22號,22.994862,120.198504
UN201904080192,"2019-04-08 13:21:39",北區,道路維修,路面坑洞,"北區北門路二段，開元路橋正下方 道路維修",北區北門路二段開元路橋,23.0040331,120.2135893
UN201904080194,"2019-04-08 13:24:02",東區,道路維修,路面坑洞,"東區林森路東門路 路面坑洞",東區林森路東門路,22.9856484,120.2219106
UN201904080200,"2019-04-08 13:38:17",永康區,違規停車,違規停車,"永康區中華路58巷52號   違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201904080201,"2019-04-08 13:40:08",永康區,騎樓舉發,騎樓舉發,"永康區小東路483號、513號 騎樓舉發",臺南市永康區小東路483號,22.998716,120.235441
UN201904080204,"2019-04-08 13:47:41",東區,交通運輸,佔用道路,"東區中華東路二段295巷32號斜對面 佔用道路",臺南市東區中華東路二段295巷32號,22.981678,120.231667
UN201904080225,"2019-04-08 14:34:59",北門區,交通運輸,號誌故障,"北門區三光里 174線東往西方向約1公里處    號誌燈故障","北門區三光里 174線東往西方向約1公里處",23.2378243,120.108031
UN201904080232,"2019-04-08 14:42:26",安南區,髒亂及汙染,空氣汙染,"安南區公學路七段43號  髒亂及汙染",台南市安南區公學路七段43號,23.079481,120.1404065
UN201904080238,"2019-04-08 14:56:28",永康區,髒亂及汙染,空氣汙染,"永康區龍埔街68號 空污",永康區龍埔街68號,23.0341011,120.264798
UN201904080266,"2019-04-08 16:08:14",善化區,動物救援,遊蕩犬隻捕捉管制,"善化區肉品市場  野狗捕抓",善化區肉品市場,23.149221,120.332351
UN201904080277,"2019-04-08 16:27:31",中西區,違規停車,違規停車,"中西區西華南街68號 違規停車",臺南市中西區西華南街68號,22.994221,120.209598
UN201904080278,"2019-04-08 16:28:37",柳營區,髒亂及汙染,空氣汙染,"柳營區工二路&環園西路二段口 空污",柳營區工二路環園西路二段,23.281425,120.3539799
UN201904080281,"2019-04-08 16:32:34",中西區,髒亂及汙染,環境髒亂,"中西區和意路82巷2號後方 亂丟垃圾＆取消停車格位",中西區和意路82巷2號,22.988489,120.1978602
UN201904080289,"2019-04-08 16:52:58",安平區,違規停車,違規停車,"安平區安平路370號 違規停車",臺南市安平區安平路370號,22.998341,120.176132
UN201904080303,"2019-04-08 17:19:51",玉井區,民生管線,漏水、停水、消防栓漏水或損壞,"玉井區台三線三埔里 漏水",玉井區台三線三埔里,23.0953184,120.4830855
UN201904080315,"2019-04-08 17:43:50",中西區,違規停車,違規停車,"中西區民族路二段66號 違規停車",臺南市中西區民族路二段66號,22.994656,120.210177
UN201904080320,"2019-04-08 18:01:44",中西區,違規停車,違規停車,"中西區健康路一段310巷3號 違規停車",健康路一段310巷3號,22.9817797,120.2026208
UN201904080328,"2019-04-08 18:21:11",永康區,違規停車,違規停車,"永康區中正北路56號 違規停車",永康區中正北路56號,23.0412988,120.2402363
UN201904080329,"2019-04-08 18:22:44",善化區,違規停車,違規停車,"善化區光復路510巷口 紅線違停",善化區光復路510巷,23.1300204,120.2856365
UN201904080330,"2019-04-08 18:23:30",永康區,違規停車,違規停車,違規停車,三村一街151號,23.0433787,120.2376765
UN201904080331,"2019-04-08 18:27:28",中西區,違規停車,違規停車,"中西區民族路二段48號、76號、59號 違規停車",民族路二段48號,22.9946297,120.2106586
UN201904080338,"2019-04-08 18:41:31",北區,違規停車,違規停車,北區文賢一路23巷20號違規停車,文賢一路23巷20號,23.0044633,120.1956527
UN201904080339,"2019-04-08 18:51:26",永康區,交通運輸,交通疏導,"永康區中正北路陸橋，南科往市區方向 交通疏導",永康區中正北路陸橋,23.0411175,120.2376164
UN201904080340,"2019-04-08 18:51:32",中西區,路燈故障,9盞以下路燈故障,"中西區西賢二街187巷6號 路燈故障",中西區西賢二街187巷6號,23.0020836,120.1763581
UN201904080344,"2019-04-08 18:56:52",安南區,路燈故障,9盞以下路燈故障,"安南區安豐四街133號 路燈故障",安南區安豐四街133號,23.0484634,120.2159669
UN201904080345,"2019-04-08 18:58:01",東區,路燈故障,9盞以下路燈故障,"東區崇學路122號 路燈故障",東區崇學路122號,22.9808178,120.224396
UN201904080346,"2019-04-08 19:10:46",東區,違規停車,違規停車,"東區崇明路28號 違規停車",東區崇明路28號,22.9814152,120.2162261
UN201904080351,"2019-04-08 19:23:58",佳里區,動物救援,犬貓急難救援,"佳里區萊芊寮17-3號 犬貓急難救援",佳里區萊芊寮17-3號,23.1794981,120.174262
UN201904080353,"2019-04-08 19:24:04",永康區,違規停車,違規停車,"永康區中華西街235號對面公園轉彎處 違規停車",永康區中華西街235號,23.0171926,120.2258652
UN201904080354,"2019-04-08 19:24:04",永康區,違規停車,違規停車,"永康區復國一路373號 違規停車",永康區復國一路373號,23.0127952,120.2464857
UN201904080355,"2019-04-08 19:27:46",安平區,違規停車,違規停車,"安平區永華路二段143號 違停",安平區永華路二段143號,22.9894515,120.183398
UN201904080358,"2019-04-08 19:37:44",歸仁區,路燈故障,9盞以下路燈故障,"歸仁區沙崙里沙崙508號 路燈故障",歸仁區沙崙里沙崙508號,22.939129,120.311089
UN201904080361,"2019-04-08 19:47:30",下營區,路燈故障,9盞以下路燈故障,"下營區大吉里大埤寮2-20號 路燈故障",下營區大吉里大埤寮2-20號,23.228298,120.2485859
UN201904080364,"2019-04-08 19:55:25",北區,髒亂及汙染,空氣汙染,"北區臨安路二段79號 空氣汙染",北區臨安路二段79號,23.0029762,120.196938
UN201904080365,"2019-04-08 19:56:27",永康區,違規停車,違規停車,"永康區南台街54巷 違停",永康區南台街54巷,23.0238438,120.2225944
UN201904080366,"2019-04-08 19:59:19",新化區,髒亂及汙染,空氣汙染,"新化區信義路和民生路附近整條 空氣污染",新化區信義路和民生路,23.1307154,120.2994343
UN201904080368,"2019-04-08 20:10:15",新化區,髒亂及汙染,空氣汙染,"新化區中山路 空氣污染",新化區中山路,23.0432734,120.3143793
