UN201710230004,"2017-10-23 01:03:00",南區,噪音舉發,妨害安寧,南區中華南路2段233巷14號,臺南市南區中華南路2段233巷14號,22.960323,120.189559
UN201710230021,"2017-10-23 06:40:00",東區,違規停車,違規停車,"東區中華東路二段133巷17弄30號 違規停車",臺南市東區中華東路二段133巷17弄30號,22.985942,120.234225
UN201710230025,"2017-10-23 07:30:00",東區,髒亂及汙染,道路散落物,"東區裕文路235號  碎玻璃",臺南市東區裕文路235號,22.982488,120.243759
UN201710230028,"2017-10-23 07:39:00",安南區,違規停車,違規停車,"安南區安中一街33號 違停",安南區安中一街33號,23.0415017,120.1944485
UN201710230030,"2017-10-23 07:44:00",永康區,違規停車,違規停車,"永康區勝華街39號 違規停車",臺南市永康區勝華街39號,23.006441,120.233504
UN201710230031,"2017-10-23 07:47:00",中西區,違規停車,違規停車,"中西區萬昌街157號 違規停車",臺南市中西區萬昌街157號,22.994057,120.210683
UN201710230040,"2017-10-23 08:43:00",中西區,違規停車,違規停車,"中西區民族路二段63號 違規停車",臺南市中西區民族路二段63號,22.994306,120.209873
UN201710230045,"2017-10-23 08:54:00",新化區,違規停車,違規停車,"新化區中山路243號之1 違規停車",臺南市新化區中山路243號,23.035931,120.308455
UN201710230048,"2017-10-23 09:00:00",安平區,道路維修,寬頻管線、孔蓋損壞,"安平區建平三街62巷14號  孔蓋損壞",臺南市安平區建平三街62巷14號,22.985797,120.182565
UN201710230066,"2017-10-23 09:26:00",永康區,交通運輸,佔用道路,"永康區大橋三街57巷60弄1號和2號前方 佔用道路",臺南市永康區大橋三街57巷60弄1號,23.019174,120.224441
UN201710230068,"2017-10-23 09:36:00",安平區,違規停車,違規停車,"安平區建平十二街148巷18號斜對面路口  違規停車",臺南市安平區建平十二街148巷18號,22.996143,120.178652
UN201710230083,"2017-10-23 09:49:00",永康區,髒亂及汙染,空氣汙染,"永康區西勢路452號  空污",臺南市永康區西勢路452號,23.021122,120.270763
